1,1,33645.85,0.12546242773532867,0.9229976534843445,0.025402383878827095,-90.0,-20.0,-10.0,0.0,0.0,0.0
1,2,33646.775,0.12543536722660065,0.9230029582977295,0.025369616225361824,-90.0,-20.0,-5.0,0.0,0.0,0.0
1,3,33647.683333333334,0.12545378506183624,0.9230027198791504,0.025406228378415108,-90.0,-20.0,0.0,0.0,0.0,0.0
1,4,33648.61666666667,0.1254340559244156,0.9230185747146606,0.025375420227646828,-90.0,-20.0,5.0,0.0,0.0,0.0
1,5,33650.13333333333,0.12542696297168732,0.923025906085968,0.02539105899631977,-90.0,-10.0,-10.0,0.0,0.0,0.0
1,6,33651.041666666664,0.12543006241321564,0.9230265617370605,0.025361033156514168,-90.0,-10.0,-5.0,0.0,0.0,0.0
1,7,33651.933333333334,0.1254572719335556,0.9230040311813354,0.025401290506124496,-90.0,-10.0,0.0,0.0,0.0,0.0
1,8,33652.833333333336,0.12543737888336182,0.9230130314826965,0.025393333286046982,-90.0,-10.0,5.0,0.0,0.0,0.0
1,9,33654.375,0.12543855607509613,0.9230143427848816,0.025380020961165428,-90.0,0.0,-10.0,0.0,0.0,0.0
1,10,33655.28333333333,0.12541057169437408,0.9230109453201294,0.025365624576807022,-90.0,0.0,-5.0,0.0,0.0,0.0
1,11,33656.2,0.12543213367462158,0.923008918762207,0.025393910706043243,-90.0,0.0,0.0,0.0,0.0,0.0
1,12,33657.125,0.12544430792331696,0.9230252504348755,0.025378888472914696,-90.0,0.0,5.0,0.0,0.0,0.0
1,13,33658.625,0.12545675039291382,0.9229897856712341,0.02541586011648178,-90.0,10.0,-10.0,0.0,0.0,0.0
1,14,33659.53333333333,0.125429168343544,0.9229915142059326,0.02539307065308094,-90.0,10.0,-5.0,0.0,0.0,0.0
1,15,33660.45,0.1254500150680542,0.9229971170425415,0.025387238711118698,-90.0,10.0,0.0,0.0,0.0,0.0
1,16,33661.333333333336,0.1254226565361023,0.9229871034622192,0.025417258962988853,-90.0,10.0,5.0,0.0,0.0,0.0
1,17,33663.541666666664,0.12547478079795837,0.9230048060417175,0.025386281311511993,-45.0,-20.0,-10.0,0.0,0.0,0.0
1,18,33664.441666666666,0.12543554604053497,0.9229751825332642,0.025424977764487267,-45.0,-20.0,-5.0,0.0,0.0,0.0
1,19,33665.333333333336,0.12545070052146912,0.922985315322876,0.02540242113173008,-45.0,-20.0,0.0,0.0,0.0,0.0
1,20,33666.25,0.12544797360897064,0.9229845404624939,0.025436613708734512,-45.0,-20.0,5.0,0.0,0.0,0.0
1,21,33667.78333333333,0.1254289299249649,0.9230005741119385,0.02541162632405758,-45.0,-10.0,-10.0,0.0,0.0,0.0
1,22,33668.683333333334,0.12540413439273834,0.9230021834373474,0.02538084238767624,-45.0,-10.0,-5.0,0.0,0.0,0.0
1,23,33669.575,0.12541963160037994,0.9229908585548401,0.025393418967723846,-45.0,-10.0,0.0,0.0,0.0,0.0
1,24,33670.475,0.12543953955173492,0.9230191707611084,0.0253984946757555,-45.0,-10.0,5.0,0.0,0.0,0.0
1,25,33671.98333333333,0.12543408572673798,0.923012912273407,0.025372831150889397,-45.0,0.0,-10.0,0.0,0.0,0.0
1,26,33672.89166666666,0.12543171644210815,0.923001229763031,0.025429358705878258,-45.0,0.0,-5.0,0.0,0.0,0.0
1,27,33673.791666666664,0.12543731927871704,0.9230233430862427,0.025378486141562462,-45.0,0.0,0.0,0.0,0.0,0.0
1,28,33674.7,0.1254289746284485,0.9229952692985535,0.025403615087270737,-45.0,0.0,5.0,0.0,0.0,0.0
1,29,33676.208333333336,0.1254405975341797,0.9229968786239624,0.025399094447493553,-45.0,10.0,-10.0,0.0,0.0,0.0
1,30,33677.10833333333,0.12543368339538574,0.923014223575592,0.025385504588484764,-45.0,10.0,-5.0,0.0,0.0,0.0
1,31,33678.01666666666,0.12543420493602753,0.9229910373687744,0.025411514565348625,-45.0,10.0,0.0,0.0,0.0,0.0
1,32,33678.916666666664,0.12542621791362762,0.9230128526687622,0.02539459615945816,-45.0,10.0,5.0,0.0,0.0,0.0
1,33,33681.125,0.1254463940858841,0.923015832901001,0.025395367294549942,0.0,-20.0,-10.0,0.0,0.0,0.0
1,34,33682.041666666664,0.12486233562231064,0.9242734909057617,0.024242890998721123,0.0,-20.0,-5.0,0.0,0.0,0.0
1,35,33682.933333333334,0.12542417645454407,0.9229982495307922,0.025397183373570442,0.0,-20.0,0.0,0.0,0.0,0.0
1,36,33683.725,0.12541809678077698,0.9229945540428162,0.025399697944521904,0.0,-20.0,5.0,0.0,0.0,0.0
1,37,33685.225,0.12545321881771088,0.9229975342750549,0.025404825806617737,0.0,-10.0,-10.0,0.0,0.0,0.0
1,38,33686.125,0.12544767558574677,0.9230121374130249,0.025390902534127235,0.0,-10.0,-5.0,0.0,0.0,0.0
1,39,33687.03333333333,0.12545186281204224,0.9230011701583862,0.025396054610610008,0.0,-10.0,0.0,0.0,0.0,0.0
1,40,33687.96666666667,0.12544624507427216,0.9230012893676758,0.02541443146765232,0.0,-10.0,5.0,0.0,0.0,0.0
1,41,33689.46666666667,0.12540647387504578,0.9229863882064819,0.025426825508475304,0.0,0.0,-10.0,0.0,0.0,0.0
1,42,33690.35833333333,0.12543414533138275,0.9230273365974426,0.025364074856042862,0.0,0.0,-5.0,0.0,0.0,0.0
1,43,33691.26666666666,0.12542088329792023,0.9230124354362488,0.025378582999110222,0.0,0.0,0.0,0.0,0.0,0.0
1,44,33692.15833333333,0.12543785572052002,0.9230060577392578,0.025375131517648697,0.0,0.0,5.0,0.0,0.0,0.0
1,45,33693.683333333334,0.12543252110481262,0.922990083694458,0.02542402781546116,0.0,10.0,-10.0,0.0,0.0,0.0
1,46,33694.59166666667,0.12483888864517212,0.9242703318595886,0.024261649698019028,0.0,10.0,-5.0,0.0,0.0,0.0
1,47,33695.49166666667,0.1254286766052246,0.9230015277862549,0.025380156934261322,0.0,10.0,0.0,0.0,0.0,0.0
1,48,33696.4,0.12484093755483627,0.9242686629295349,0.024271376430988312,0.0,10.0,5.0,0.0,0.0,0.0
1,49,33698.59166666667,0.12545570731163025,0.9229905605316162,0.025418879464268684,45.0,-20.0,-10.0,0.0,0.0,0.0
1,50,33699.51666666666,0.12544149160385132,0.9230086207389832,0.025391491129994392,45.0,-20.0,-5.0,0.0,0.0,0.0
1,51,33700.441666666666,0.12542758882045746,0.9229778051376343,0.02541075274348259,45.0,-20.0,0.0,0.0,0.0,0.0
1,52,33701.34166666667,0.12541459500789642,0.9229920506477356,0.025372203439474106,45.0,-20.0,5.0,0.0,0.0,0.0
1,53,33702.833333333336,0.12544511258602142,0.9229976534843445,0.02538631297647953,45.0,-10.0,-10.0,0.0,0.0,0.0
1,54,33703.708333333336,0.12544333934783936,0.9230092763900757,0.025405043736100197,45.0,-10.0,-5.0,0.0,0.0,0.0
1,55,33704.6,0.12544424831867218,0.9230223894119263,0.025394577533006668,45.0,-10.0,0.0,0.0,0.0,0.0
1,56,33705.5,0.12545309960842133,0.9230166077613831,0.025392556563019753,45.0,-10.0,5.0,0.0,0.0,0.0
1,57,33707.0,0.12545561790466309,0.922995924949646,0.025409871712327003,45.0,0.0,-10.0,0.0,0.0,0.0
1,58,33707.90833333333,0.1254466474056244,0.9230207800865173,0.025378234684467316,45.0,0.0,-5.0,0.0,0.0,0.0
1,59,33708.825,0.12542594969272614,0.9230109453201294,0.025394685566425323,45.0,0.0,0.0,0.0,0.0,0.0
1,60,33709.71666666667,0.12544365227222443,0.9230044484138489,0.025400320068001747,45.0,0.0,5.0,0.0,0.0,0.0
1,61,33711.25,0.12544035911560059,0.9229980707168579,0.025411037728190422,45.0,10.0,-10.0,0.0,0.0,0.0
1,62,33712.13333333333,0.12543587386608124,0.9230016469955444,0.025392604991793633,45.0,10.0,-5.0,0.0,0.0,0.0
1,63,33713.05,0.12543736398220062,0.9229912161827087,0.025416646152734756,45.0,10.0,0.0,0.0,0.0,0.0
1,64,33713.96666666667,0.12543070316314697,0.9230223894119263,0.025367818772792816,45.0,10.0,5.0,0.0,0.0,0.0
